: core   0: 0x0000000000001000 (0x00000297) auipc   t0, 0x0
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffd0278
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffd0220
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffd01c8
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffd0170
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffd0118
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffd00c0
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffd0068
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffd0010
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcffb8
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcff60
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcff08
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcfeb0
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcfe58
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcfe00
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcfda8
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcfd50
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcfcf8
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcfca0
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcfc48
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcfbf0
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcfb98
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcfb40
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcfae8
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcfa90
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcfa38
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf9e0
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf988
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf930
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf8d8
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf880
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf828
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf7d0
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf778
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf720
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf6c8
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf670
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf618
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf5c0
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf568
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf510
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf4b8
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf460
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf408
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf3b0
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf358
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf300
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf2a8
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf250
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf1f8
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf1a0
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf148
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf0f0
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf098
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcf040
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcefe8
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcef90
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcef38
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffceee0
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcee88
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcee30
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcedd8
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffced80
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffced28
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcecd0
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcec78
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcec20
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcebc8
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffceb70
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffceb18
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffceac0
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcea68
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffcea10
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffce9b8
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffce960
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffce908
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffce8b0
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffce858
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffce800
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
core   0:           tval 0x000000007ffce7a8
: core   0: 0x0000000080002af0 (0xfa810113) addi    sp, sp, -88
: core   0: 0xffffffff80002af4 (0x0000cc2a) c.swsp  a0, 24(sp)
core   0: exception trap_store_access_fault, epc 0xffffffff80002af4
